Time,q_day
1,278
2,255
3,250
4,589
5,268
6,415
7,638
8,1000
9,1580
10,770
11,558
12,252
13,808
14,571
15,677
16,161
17,605
18,689
19,651
20,439
21,324
22,431
23,887
24,623
25,1050
26,227
27,519
28,629
29,1300
30,711
31,281
32,201
33,547
34,1250
35,555
36,393
37,351
38,393
39,310
40,580
41,782
42,208
43,156
44,216
45,313
46,174
