Time,q_day
1,414
2,302
3,409
4,738
5,806
6,630
7,516
8,1300
9,862
10,669
11,519
12,651
13,1780
14,1180
15,594
16,1170
17,1380
18,1280
19,1330
20,749
21,780
22,729
23,911
24,1110
25,1180
26,1280
27,828
28,610
29,1090
30,1040
31,1470
32,1480
33,987
34,1240
35,603
36,601
37,1050
38,1550
39,1140
40,899
41,869
42,718
43,719
44,531
45,499
46,861
47,966
48,946
49,768
50,719
51,350
52,793
53,908
54,958
55,410
56,326
57,339
58,457
59,929
60,673
61,591
62,766
63,645
