Time,q_day
1,730.0
2,1070.0
3,334.0
4,367.0
5,2790.0
6,751.0
7,1370.0
8,1210.0
9,784.0
10,1710.0
11,1880.0
12,1180.0
13,871.0
14,601.0
15,187.0
16,243.0
17,574.0
18,1490.0
19,1150.0
20,1110.0
21,712.0
22,222.0
23,66.5
24,1250.0
25,199.0
26,170.0
27,876.0
28,649.0
29,186.0
30,1150.0
31,618.0
32,301.0
