Time,q_day
1,340.3950411379151
2,803.9156656815995
3,171.37936637652234
4,1031.4179896729845
5,319.598092918021
6,412.2849836720887
7,1123.7363516550292
8,1943.9202775219976
9,1764.1276615131046
10,307.87822324078235
11,197.65892421325825
12,294.8287546358953
13,731.3148912289287
14,1961.551495155512
15,1897.7174828710024
16,1941.9774392831264
17,2021.5382224140888
18,1992.982362040965
19,53.25550920267228
20,70.68267587390696
21,48.84888855732179
22,880.2758248500546
23,1364.036815348522
24,1765.412035459271
25,1893.086430402383
26,1907.5828865052088
27,761.1406681515247
28,53.03627020650598
29,450.6085851313128
30,316.0697866977005
31,595.3790414660441
32,486.725328163412
33,459.1032684388133
34,442.53463505879694
35,1267.2501646499757
36,564.8854691662294
37,1349.8027819875197
38,568.8401710362119
39,1041.7538703015375
40,609.8839610232474
41,135.60541251030702
42,71.99634179058786
43,158.42728806403366
44,346.2164600440357
45,1059.4673195282032
46,766.9428489520776
47,465.2757729293057
48,252.68738985096672
49,1764.4868147443012
50,975.0320346559027
51,853.4936138127911
52,66.33500750102365
53,55.741688025937705
54,1096.283347523925
55,291.31765318938545
56,231.06912437178983
57,307.4262750040393
58,420.9530673183884
59,759.1160322011007
60,216.2102936857814
61,1209.7094954197005
62,1074.2812300983878
63,262.17333765906875
64,418.542016060935
65,841.6603252501739
66,1109.7458589918535
67,1129.0814356036642
68,1206.5809984311172
69,1108.593947066484
70,452.3427943780116
71,452.88867617547055
72,845.5082679068173
73,1171.022162477161
74,1134.016581561801
75,1232.6251558160209
76,68.79267060907543
77,1283.2709673799652
78,1147.7827434781568
79,562.4496429695155
80,579.741434617855
81,547.3460301176057
82,919.5534910982958
83,221.83380184865305
84,1159.3246481511596
85,1199.1443877635684
86,1352.981140216814
87,647.2109200277469
88,929.5124686481836
89,511.8114921183178
90,82.4237457949997
91,255.2868173888952
92,76.94766895328986
93,90.07357919077478
94,359.4215557486104
95,1147.0171540712586
96,1239.8863209133624
97,1174.9092257285947
98,47.678466273506544
99,87.55529285524196
