Time,q_day
1,348
2,543
3,330
4,1370
5,881
6,205
7,378
8,656
9,849
10,317
11,612
12,1310
13,631
14,593
15,418
16,1090
17,581
18,481
19,732
20,639
21,434
22,506
23,533
24,210
25,528
26,786
27,526
28,577
29,513
30,582
31,327
32,195
33,227
34,427
35,760
36,748
37,752
38,476
39,406
40,444
41,305
42,258
43,207
