Time,q_day
1,562.0
2,1700.0
3,849.0
4,2430.0
5,399.0
6,529.0
7,222.0
8,473.0
9,120.0
10,29.29999924
11,1700.0
12,1330.0
13,926.0
14,1040.0
15,629.0
16,560.0
17,567.0
18,1530.0
19,672.0
20,925.0
21,20.29999924
22,509.0
23,189.0
