Time,q_day
1,536.0
2,245.0
3,1230.0
4,521.0
5,476.0
6,201.0
7,487.0
8,785.0
9,137.0
10,321.0
11,253.0
12,640.0
13,358.0
14,273.0
15,209.0
16,458.0
17,833.0
18,570.0
19,309.0
20,105.0
21,512.0
22,682.0
23,139.0
24,764.0
25,1270.0
26,260.0
27,363.0
28,1210.0
29,138.0
30,138.0
31,800.0
32,735.0
33,117.0
34,115.0
35,341.0
36,168.0
