Time,q_day
1,1535.01813681024
2,1758.7631603100897
3,463.6694241564996
4,582.8241410621692
5,2885.0330190540703
6,1145.0358052355914
7,137.3531561724822
8,2631.143980306452
9,1456.1262029074217
10,2505.454700314984
11,2428.686928311509
12,2046.3031514406405
13,2294.021486655161
14,300.6391290789257
15,159.79041483841644
16,281.286310479255
17,1784.392037549306
18,2261.8729483853595
19,2860.7481702758428
20,2605.6729068948925
21,659.8518615651539
22,144.32465353812592
23,46.99945540728814
24,2315.627670388433
25,76.90811894818366
26,501.9207480504402
27,180.3635341597877
28,1999.7769776338343
29,473.2752998226487
30,1492.7068473570891
31,1751.3180989785226
32,878.7899750757812
