Time,q_day
1,33.46912455535597
2,33.01710121300603
3,1950.0404149074304
4,1841.617372391076
5,1986.8475104990832
6,171.39993126484455
7,789.1153192867348
8,679.4924206342068
9,1945.9427110089712
10,1980.273495023389
11,1932.1654967577767
12,1634.0924292996435
13,1443.6629937463
14,1880.5717077982888
15,1568.9873022441016
16,1932.787884585014
17,167.6636105832369
18,620.0049378428009
19,891.7003351296554
20,255.55411653008747
21,335.37452376768647
22,795.1814206902362
23,370.16898688039726
24,255.18807007356745
25,212.70352876832365
26,307.9698575628791
27,1010.7464573326212
28,915.181003148989
29,481.4428676747693
30,306.2697847451698
31,380.5552784856694
32,1032.0563768787404
33,1216.4695549208889
34,663.3613289501492
35,733.1509115855707
36,1503.9213903331286
37,270.3192972407832
38,834.8362436525758
39,288.3766826497741
40,823.9466185671909
41,1315.6727695956413
42,1279.8418032671775
43,1023.693135360965
44,1631.6272117598191
45,428.4164191778052
46,132.5153020179939
47,659.4833919941573
48,1471.0096969662625
49,1446.2036113790991
50,984.6527453167296
51,1573.9180760800234
52,116.43995990812476
53,365.9478853708935
