Time,q_day
1,625.0
2,199.0
3,457.0
4,2710.0
5,691.0
6,1200.0
7,257.0
8,623.0
9,1490.0
10,686.0
11,189.0
12,498.0
13,210.0
14,424.0
15,400.0
16,122.0
17,198.0
18,309.0
19,707.0
20,775.0
21,96.09999847
22,1890.0
23,1850.0
24,904.0
25,715.0
26,171.0
27,1180.0
28,112.0
