Time,q_day
1,941.7915163391384
2,457.4984562082786
3,1588.4632949429886
4,614.1871778643585
5,66.25001624637612
6,130.31697619546267
7,720.4779533787269
8,952.9980148002156
9,81.37128349217521
10,377.6034672831283
11,352.3459165815627
12,1881.6316782945644
13,380.2076864573064
14,253.25866079286143
15,93.61803658740769
16,747.9587108636014
17,2135.083747228146
18,1017.397936982281
19,495.0851593483064
20,96.69537788302044
21,311.8454071525123
22,1205.5121583068642
23,145.15963804477042
24,1652.433070944968
25,1884.724972486982
26,227.968697372381
27,870.6687336784244
28,1987.694308412462
29,66.19575412314643
30,47.906853402581184
31,354.2544731445421
32,317.6725957091592
33,66.24788874909616
34,88.76693383413756
35,595.1562342756812
36,149.17312935290366
