Time,q_day
1,123.0
2,519.0
3,318.0
4,70.40000153
5,165.0
6,111.0
7,50.20000076
8,125.0
9,122.0
10,99.69999695
11,111.0
12,125.0
13,201.0
14,100.0
15,221.0
16,254.0
17,128.0
18,88.19999695
