Time,q_day
1,984
2,856
3,441
4,609
5,720
6,555
7,491
8,844
9,892
10,906
11,1100
12,605
13,937
14,950
15,696
16,586
17,406
18,680
19,1160
20,918
21,1110
22,676
23,524
24,829
25,621
26,551
27,869
28,682
29,723
30,844
31,933
32,799
33,1020
34,1040
35,1000
36,912
37,754
38,572
39,840
40,988
41,731
42,1020
43,1040
44,842
45,837
46,1000
47,550
48,814
49,816
50,785
51,468
52,699
53,682
54,401
55,778
56,599
57,694
58,702
59,419
60,414
61,329
62,916
63,653
64,842
65,671
66,778
67,755
68,412
