Time,q_day
1,328.1398842694399
2,591.5005958920922
3,626.0418066184557
4,654.5225333246931
5,957.6331091090952
6,1049.652989225496
7,582.1728508524674
8,757.4340345285036
9,678.2458494181378
10,1275.7571406636189
11,1542.2678452499356
12,1210.4102299455606
13,916.1529140034166
14,1080.411696195816
15,952.8260303921412
16,583.2936740294962
17,1219.5200662291709
18,587.6914209764091
19,476.7058214258815
20,388.6643623327892
21,719.7822907519172
22,933.5365813703528
23,883.4521478778439
24,338.73866563966413
25,367.7615698321875
26,677.1201502335143
27,332.9817190364241
28,790.2449138516149
29,754.4189139783217
30,846.8565319833112
31,1026.98658990909
32,588.3171813792633
33,672.2589569784725
34,949.3248640776008
35,1103.515971886762
36,1373.5221670866215
37,685.2467358058735
38,940.121774379747
39,1035.0338672754403
40,382.86699870805177
41,615.3848523361918
42,935.564247878226
43,62.06236233683579
44,381.7616334678949
45,803.1834324129231
46,1013.5021930131962
47,729.1272486153607
48,1240.309168400494
49,277.5768465477187
50,663.2721149729457
51,733.772971056614
52,869.4891648080483
