Time,q_day
1,1121.52046928324
2,556.6260311642706
3,1936.8056010998105
4,818.7767562821585
5,81.09524976715407
6,156.60989272696858
7,902.8046638442776
8,1180.0670501089571
9,98.3253423645032
10,455.0761453062107
11,417.2005017709451
12,2319.763088360275
13,469.6124189125184
14,330.8449360051651
15,108.69839560172404
16,913.8117288575028
17,2628.8078585592066
18,1254.1265515931443
19,663.4044359427409
20,108.6533584155901
21,411.3257317098416
22,1472.360234489251
23,172.11294649377618
24,2008.246293884937
25,2360.545075767581
26,273.34550278196656
27,1064.9683807377037
28,2495.5527541880083
29,78.30868005716162
30,54.87723905862461
31,436.0698176740125
32,410.9718681046171
33,79.99580257685818
34,100.71947448554516
35,745.2259349985135
36,182.35610641977783
