Time,q_day
1,609.1218609652022
2,175.74571905307337
3,541.0398003492709
4,295.3652854990935
5,1613.891698175972
6,222.03820127704395
7,251.73897630548188
8,1005.6417419910822
9,652.5541312445235
10,2311.155947894388
11,2683.626998772035
12,2752.350515871567
13,2746.234801772418
14,1293.1590235407436
15,508.31704757166455
16,36.06736796404429
17,335.5112307756242
18,1058.9203478620605
19,1642.9173938386643
20,1594.1091361381011
21,1436.4243808352137
22,942.836038000536
23,1147.122467602348
24,2516.6342937111244
25,2588.73888437248
26,2095.949810222336
27,365.259145285362
28,69.08961599169807
29,217.46434235673675
30,148.3910078057988
31,244.695424515207
32,306.5929454330241
33,250.3439127641016
34,1617.4372542816782
35,155.1412459203761
36,54.40941186072286
37,129.5738699085682
38,314.3471669884455
39,875.8518430775332
40,859.7427927703271
41,222.59855741643045
42,521.8916784337895
43,420.7694625435432
44,619.3718905472899
45,29.17575916985672
46,36.72185250456931
47,843.7138325757893
48,102.90568247131448
49,124.21878937846608
50,57.27786642690493
51,237.9827119223172
52,839.2342313240878
53,1698.680026341966
54,975.6315231869298
55,128.35019785705487
56,95.63674387510696
57,1237.2896408605698
58,1545.2144602594074
59,1738.649386631963
60,268.5069873368574
61,228.85150683196045
62,122.2457271322256
63,120.42529220952736
64,308.6310125996937
65,2481.890083376148
66,689.1676567690134
67,1794.2455873155502
68,722.2036941685027
69,1138.3065198904808
70,367.67544847650464
71,84.44215297465004
72,415.10324512279146
73,76.94505059770623
74,1174.405427545477
75,2207.9729169866105
76,85.05701829956496
77,666.5438397768971
78,182.12504347541224
79,38.92718598072765
80,99.52185682160504
81,46.44104681767919
82,81.08034188045255
83,191.52136076346548
84,672.861125181287
85,1882.921866448418
86,46.254605978458535
87,27.87492148401201
88,56.75651912991699
